name,code,date,time,open,low,high,price,volume,buy/volume,sell/volume,Sector_main,sector,change
ADVANCE INFORMATION MARKETING,122,2019-03-15,7:11 PM,0.25,0.24,0.26,0.24,"2,035",0.245 / 100,0.260 / 100,Ace Market,Industrial Products & Services,-0.14285714285714296
ADVANCE INFORMATION MARKETING,122,2019-03-18,7:12 PM,-,-,-,0.24,0,0.245 / 100,0.300 / 100,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-19,7:12 PM,-,-,-,0.24,0,0.245 / 100,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-20,7:11 PM,-,-,-,0.24,0,0.245 / 100,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-21,7:12 PM,0.25,0.25,0.25,0.25,135,0.250 / 365,0.300 / 400,Ace Market,Industrial Products & Services,0.04166666666666671
ADVANCE INFORMATION MARKETING,122,2019-03-22,7:12 PM,-,-,-,0.25,0,0.250 / 365,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-25,7:12 PM,-,-,-,0.25,0,0.250 / 365,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-26,7:12 PM,0.25,0.25,0.25,0.25,248,0.250 / 117,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-27,7:12 PM,-,-,-,0.25,0,0.250 / 117,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-28,7:12 PM,-,-,-,0.25,0,0.250 / 117,0.280 / 500,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-03-29,7:12 PM,-,-,-,0.25,0,0.250 / 117,0.280 / 500,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,0122,2019-04-01,7:12 PM,-,-,-,0.25,0,0.245 / 100,0.280 / 500,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,0122,2019-04-02,7:12 PM,-,-,-,0.25,0,0.245 / 100,0.300 / 300,Ace Market,Industrial Products & Services,0.0
ADVANCE INFORMATION MARKETING,122,2019-04-03,7:12 PM,-,-,-,0.25,0,0.245 / 100,0.280 / 354,Ace Market,Industrial Products & Services,0.0
